account_index,fraud_probability,risk_tier,shap_feature_1,shap_value_1,shap_feature_2,shap_value_2,shap_feature_3,shap_value_3,shap_feature_4,shap_value_4,shap_feature_5,shap_value_5
812018,0.006094078,LOW,device_os_windows,-1.6407611,device_os_other,0.67204475,keep_alive_session,-0.5785704,phone_home_valid,-0.5352782,payment_type_AC,-0.4905889
858770,0.05953729,LOW,email_is_free,-1.1534675,device_os_windows,0.8640625,phone_home_valid,-0.77824044,customer_age,-0.618401,payment_type_AC,0.5484447
976279,0.55374986,MEDIUM,device_os_windows,1.1154299,payment_type_AC,-0.6090203,current_address_months_count,0.40644148,payment_type_AB,0.37344813,employment_risk,-0.28643614
890539,0.037633937,LOW,device_os_windows,-1.5473839,email_is_free,-1.1445422,email_risk,0.5927115,device_os_other,0.5854623,payment_type_AC,-0.5173834
911825,0.1540883,LOW,device_os_windows,0.9733293,keep_alive_session,-0.924188,payment_type_AC,-0.5335695,payment_type_AB,-0.46039322,current_address_months_count,0.4513851
878401,0.046183154,LOW,has_other_cards,-1.1087103,email_is_free,-1.0267613,device_os_windows,0.8110987,keep_alive_session,-0.6652883,phone_home_valid,-0.6519704
958538,0.029114896,LOW,device_os_windows,-0.9400758,phone_home_valid,-0.7168163,keep_alive_session,-0.7055006,payment_type_AC,0.5354807,current_address_months_count,0.34032682
887445,0.029990222,LOW,device_os_windows,-1.5452842,email_is_free,-0.8448966,device_os_other,0.63518554,keep_alive_session,-0.5543778,phone_home_valid,-0.5207361
920085,0.03915508,LOW,device_os_windows,-1.5064589,keep_alive_session,-0.61138654,payment_type_AC,-0.59883976,device_os_other,0.5863834,customer_age,-0.44751617
892407,0.013596934,LOW,device_os_windows,-1.7700546,device_os_other,0.6844061,keep_alive_session,-0.6520117,phone_home_valid,-0.56556314,payment_type_AC,0.50063574
883175,0.005024305,LOW,has_other_cards,-0.97247064,device_os_windows,-0.7734683,payment_type_AC,-0.6723879,current_address_months_count,-0.6441276,customer_age,-0.59378135
908107,0.02150156,LOW,device_os_windows,-1.6313368,email_is_free,-1.2468466,device_os_other,0.6230158,email_risk,0.61537313,keep_alive_session,-0.5280042
962887,0.019561006,LOW,email_is_free,-1.069311,device_os_windows,0.9239975,keep_alive_session,-0.88599217,phone_home_valid,-0.88191336,address_stability,-0.58322495
830718,0.018877938,LOW,device_os_windows,-1.3665808,current_address_months_count,-0.73750895,phone_home_valid,-0.67490005,payment_type_AC,-0.5628261,device_os_other,0.53281856
970839,0.0226297,LOW,email_is_free,-1.1396441,phone_home_valid,-1.0257076,device_os_windows,0.9462489,payment_type_AC,-0.5810458,address_stability,-0.51699275
832824,0.021494694,LOW,device_os_windows,-1.5491033,email_is_free,-1.1817808,address_stability,-0.71092165,payment_type_AC,0.5911313,email_risk,0.5703533
829773,0.066052735,LOW,device_os_windows,-0.89527196,phone_home_valid,-0.66914815,payment_type_AC,-0.6054353,income,-0.5187234,payment_type_AB,0.34689513
828154,0.07163195,LOW,device_os_windows,-0.97482246,payment_type_AC,-0.73792964,current_address_months_count,-0.4730333,payment_type_AB,0.3161464,days_since_request,-0.31365672
933472,0.039462417,LOW,device_os_windows,-1.5061159,keep_alive_session,-0.59608346,device_os_other,0.594828,payment_type_AC,-0.43550867,payment_type_AB,-0.38429484
976173,0.00792839,LOW,device_os_windows,-1.7543024,device_os_other,0.7688938,payment_type_AC,-0.635194,keep_alive_session,-0.56492436,phone_home_valid,-0.5421614
938343,0.02972506,LOW,device_os_windows,-0.9701603,proposed_credit_limit,0.87381345,keep_alive_session,-0.67235965,name_email_similarity,-0.6203225,payment_type_AC,-0.6165677
848697,0.091339454,LOW,has_other_cards,-1.3433179,device_os_windows,0.8289757,keep_alive_session,-0.70312464,phone_home_valid,-0.62137026,payment_type_AC,-0.52555776
997759,0.016188163,LOW,current_address_months_count,-0.8847392,device_os_windows,-0.86470944,payment_type_AC,-0.6312676,income,-0.5480331,payment_type_AB,0.39669386
890774,0.036667075,LOW,device_os_windows,-1.4092426,phone_home_valid,-0.60437983,device_os_other,0.59411615,payment_type_AC,-0.59207124,housing_status_BE,-0.3893562
954847,0.2512487,LOW,payment_type_AC,1.1138471,email_is_free,-0.9116732,device_os_windows,-0.79904884,phone_home_valid,-0.7239838,bank_months_count,0.5965693
921706,0.06855436,LOW,email_is_free,-1.1133097,device_os_windows,-0.919011,keep_alive_session,-0.6623544,email_risk,0.5442399,payment_type_AC,-0.45618856
913933,0.02282422,LOW,email_is_free,-1.0616184,device_os_windows,0.8837957,keep_alive_session,-0.8515857,phone_home_valid,-0.8136035,current_address_months_count,-0.79144937
875677,0.00671042,LOW,device_os_windows,-0.8522778,current_address_months_count,-0.8136393,keep_alive_session,-0.6847793,payment_type_AD,0.6181875,payment_type_AB,-0.5748974
829039,0.22534463,LOW,email_is_free,-1.1036927,device_os_windows,0.9532224,keep_alive_session,-0.7117209,email_risk,0.5120601,payment_type_AC,-0.49961743
974367,0.07082477,LOW,email_is_free,-1.0358324,device_os_windows,-0.8318825,phone_home_valid,-0.6135682,keep_alive_session,-0.5800443,email_risk,0.55553085
934751,0.020811737,LOW,device_os_windows,-1.4115899,email_is_free,-1.1550701,device_os_other,0.6869603,income,-0.6410649,email_risk,0.57764256
991795,0.002975751,LOW,device_os_windows,-1.0048398,current_address_months_count,-0.7486881,keep_alive_session,-0.67255914,phone_home_valid,-0.6329826,address_stability,-0.61511797
875814,0.0016077529,LOW,device_os_windows,-1.7897052,device_os_other,0.7333068,current_address_months_count,-0.6484483,keep_alive_session,-0.6204915,phone_home_valid,-0.5249454
946976,0.002190514,LOW,device_os_windows,-1.6847237,email_is_free,-1.0105003,has_other_cards,-0.98844385,device_os_other,0.7184268,email_risk,0.5825245
885612,0.004547132,LOW,email_is_free,-1.0330143,device_os_windows,0.90341055,keep_alive_session,-0.75749946,phone_home_valid,-0.7348854,current_address_months_count,-0.6044613
831875,0.009679874,LOW,device_os_windows,-1.5855772,has_other_cards,-1.025839,email_is_free,-0.98422486,device_os_other,0.7008445,current_address_months_count,-0.6255987
999062,0.016288444,LOW,device_os_windows,-1.7250897,email_is_free,-0.93082136,has_other_cards,-0.8984405,device_os_other,0.7409736,keep_alive_session,-0.58089757
980800,0.003581526,LOW,has_other_cards,-1.1060236,email_is_free,-1.022871,device_os_windows,0.8184307,keep_alive_session,-0.70768493,phone_home_valid,-0.624998
826802,0.018414985,LOW,device_os_windows,0.9617152,current_address_months_count,-0.86949825,phone_home_valid,-0.8056719,intended_balcon_amount,-0.5313869,payment_type_AC,-0.46192986
938287,0.0024109122,LOW,device_os_windows,-1.6606956,email_is_free,-1.1258174,current_address_months_count,-0.77314556,device_os_other,0.6874081,keep_alive_session,-0.5902339
957301,0.007215928,LOW,current_address_months_count,-0.8940951,device_os_windows,-0.8886621,keep_alive_session,-0.70263195,payment_type_AC,-0.62982786,payment_type_AB,0.46461108
983337,0.001291064,LOW,device_os_windows,-1.5673912,email_is_free,-1.1093307,has_other_cards,-0.993346,current_address_months_count,-0.71133274,device_os_other,0.66554683
953937,0.028166097,LOW,device_os_windows,-1.6403892,device_os_other,0.7036454,keep_alive_session,-0.62630904,phone_home_valid,-0.61191696,payment_type_AC,0.5311096
824695,0.005372,LOW,device_os_windows,-1.4184211,has_other_cards,-1.1464268,email_is_free,-0.91628826,device_os_other,0.6843189,current_address_months_count,-0.5585245
899372,0.010281035,LOW,device_os_windows,-1.4334924,email_is_free,-1.1765033,device_os_other,0.6348802,payment_type_AD,0.6141047,email_risk,0.577038
868703,0.026765095,LOW,current_address_months_count,-1.1665676,device_os_windows,1.0159359,payment_type_AC,-0.7368179,address_stability,-0.48285407,income,-0.41285554
931687,0.018070744,LOW,email_is_free,-1.0489905,device_os_windows,0.91702896,keep_alive_session,-0.7107103,current_address_months_count,-0.6846377,customer_age,-0.6669445
851842,0.37542617,LOW,email_is_free,-1.0583403,device_os_windows,0.96971166,email_risk,0.49639243,payment_type_AC,-0.49404243,payment_type_AB,-0.37331286
881517,0.0061851214,LOW,device_os_windows,-1.52852,email_is_free,-1.0118695,device_os_other,0.75415224,email_risk,0.56301725,phone_home_valid,-0.5494953
874744,0.1556049,LOW,email_is_free,-0.9909238,device_os_windows,-0.9592068,payment_type_AC,0.5956878,email_risk,0.54160357,housing_status_BB,-0.3530597
904315,0.078638084,LOW,device_os_windows,-0.9631091,payment_type_AC,0.6419189,customer_age,-0.50134176,email_is_free,0.32656378,email_risk,-0.31504732
825304,0.09384501,LOW,device_os_windows,0.93356484,keep_alive_session,-0.92781454,payment_type_AD,0.57649916,payment_type_AC,-0.55707705,payment_type_AB,-0.5474942
857766,0.0015874957,LOW,device_os_windows,-1.749621,email_is_free,-1.10696,current_address_months_count,-0.76083785,device_os_other,0.7200969,customer_age,-0.621016
907174,0.0041212784,LOW,has_other_cards,-1.0178953,device_os_windows,-0.7514915,current_address_months_count,-0.6039898,keep_alive_session,-0.57879555,payment_type_AC,-0.577861
798922,0.006250256,LOW,email_is_free,-1.0696429,device_os_windows,0.87275463,keep_alive_session,-0.78732455,phone_home_valid,-0.70785314,address_stability,-0.61289537
874413,0.09015427,LOW,keep_alive_session,-0.8952352,device_os_windows,0.876402,phone_home_valid,-0.79740286,income,-0.6475341,payment_type_AC,-0.49924716
814628,0.034220677,LOW,device_os_windows,-1.6116563,email_is_free,-0.9155314,current_address_months_count,-0.81266016,device_os_other,0.65457714,keep_alive_session,-0.63854206
841168,0.04161502,LOW,has_other_cards,-1.1926913,email_is_free,-1.0003861,device_os_windows,0.7560674,phone_home_valid,-0.6446667,keep_alive_session,-0.64034456
821033,0.069435865,LOW,device_os_windows,-1.4543935,payment_type_AC,-0.6399331,phone_home_valid,-0.56911653,device_os_other,0.55569136,payment_type_AB,0.30824614
867150,0.029127486,LOW,device_os_windows,-1.795215,email_is_free,-1.0284318,credit_risk_score,0.92245436,device_os_other,0.6298668,email_risk,0.5838083
874021,0.02634161,LOW,device_os_windows,-0.95493716,current_address_months_count,-0.6774775,payment_type_AC,0.48530334,income,-0.40613112,address_stability,-0.3505814
885603,0.008855902,LOW,device_os_windows,-1.7445477,credit_risk_score,0.7361351,device_os_other,0.6788323,keep_alive_session,-0.6101834,current_address_months_count,-0.594223
855006,0.0022511093,LOW,email_is_free,-1.0394844,device_os_windows,-0.7530567,payment_type_AC,-0.58144367,keep_alive_session,-0.57755905,email_risk,0.57604104
959487,0.0016957708,LOW,device_os_windows,-1.7451081,email_is_free,-0.97781193,has_other_cards,-0.91263056,current_address_months_count,-0.8112942,device_os_other,0.7313671
921331,0.11221629,LOW,has_other_cards,-1.2457069,device_os_windows,0.86798495,keep_alive_session,-0.75042224,payment_type_AC,-0.52859545,bank_months_count,0.39563915
811805,0.30001268,LOW,device_os_windows,1.081658,payment_type_AC,-0.49349257,email_risk,-0.35744262,payment_type_AB,-0.32884997,customer_age,-0.3131088
956751,0.009627976,LOW,device_os_windows,-0.893469,current_address_months_count,-0.6610328,phone_home_valid,-0.65601176,employment_risk,-0.50996584,rapid_application,0.48478755
904881,0.00070895586,LOW,has_other_cards,-1.0417111,email_is_free,-0.96103877,device_os_windows,-0.7436986,current_address_months_count,-0.7079187,payment_type_AC,-0.6860888
990450,0.055249196,LOW,device_os_windows,-1.5762556,payment_type_AD,0.66916233,device_os_other,0.6201933,keep_alive_session,-0.5569536,payment_type_AB,-0.5129028
878130,0.059944265,LOW,device_os_windows,-1.1080933,current_address_months_count,-0.87339324,device_os_macintosh,0.7850024,keep_alive_session,-0.7495239,payment_type_AC,-0.52763706
911734,0.047219455,LOW,device_os_windows,-1.186569,email_is_free,-1.030248,device_os_macintosh,1.0047851,current_address_months_count,-0.7698555,email_risk,0.54040194
806662,0.0072061066,LOW,has_other_cards,-0.97636664,email_is_free,-0.947721,device_os_windows,-0.7278033,phone_home_valid,-0.69133914,payment_type_AC,-0.51732785
837438,0.10693015,LOW,device_os_windows,-1.0523547,payment_type_AC,-0.61958253,payment_type_AB,0.3651735,email_is_free,0.2686633,employment_risk,-0.25762773
932846,0.08951045,LOW,device_os_windows,-0.96856725,phone_home_valid,-0.76722926,payment_type_AC,0.62997615,current_address_months_count,0.4172092,housing_status_BB,-0.303456
826544,0.07069595,LOW,email_is_free,-1.0961058,device_os_windows,0.9934866,current_address_months_count,-0.9128991,keep_alive_session,-0.7340997,customer_age,-0.6111062
912472,0.02598982,LOW,email_is_free,-1.1098875,device_os_windows,-0.8647925,payment_type_AD,0.68801564,current_address_months_count,-0.6021706,keep_alive_session,-0.5942033
962834,0.08429924,LOW,device_os_windows,-1.338441,has_other_cards,-1.0938216,keep_alive_session,-0.699957,device_os_other,0.61117977,payment_type_AC,0.51125026
902057,0.022670213,LOW,email_is_free,-0.9405499,device_os_windows,-0.8392345,phone_home_valid,-0.77230644,payment_type_AC,-0.530913,email_risk,0.49868402
927891,0.275296,LOW,email_is_free,-0.8512488,device_os_windows,-0.84428275,phone_home_valid,-0.5677994,email_risk,0.5365104,keep_alive_session,-0.4999248
838697,0.0018180618,LOW,device_os_windows,-1.6708527,has_other_cards,-1.0592877,device_os_other,0.7343744,keep_alive_session,-0.5599346,phone_home_valid,-0.4991128
943102,0.21873482,LOW,device_os_windows,1.0005702,customer_age,-0.8455451,payment_type_AC,0.690534,email_risk,-0.3614811,email_is_free,0.30177498
955057,0.09367205,LOW,device_os_windows,-1.4368696,email_is_free,-0.986916,device_os_other,0.60241467,payment_type_AC,-0.5965149,phone_home_valid,-0.5702822
958770,0.020404091,LOW,has_other_cards,-1.0637368,device_os_windows,-0.81385136,payment_type_AC,-0.63467795,phone_home_valid,-0.6088391,date_of_birth_distinct_emails_4w,0.4256647
821781,0.0022882114,LOW,has_other_cards,-1.0799633,email_is_free,-0.9174848,device_os_windows,-0.71968615,phone_home_valid,-0.6112742,keep_alive_session,-0.5503775
838211,0.054277677,LOW,device_os_windows,-1.078425,device_os_macintosh,0.86911774,customer_age,-0.6297122,keep_alive_session,-0.575165,payment_type_AC,-0.50907195
809782,0.11165503,LOW,device_os_windows,-1.3816029,payment_type_AC,-0.58470005,device_os_other,0.5467252,payment_type_AD,0.43906546,payment_type_AB,-0.38840175
965055,0.080127314,LOW,email_is_free,-1.0323105,phone_home_valid,-0.8932727,device_os_windows,0.8643878,keep_alive_session,-0.8351617,email_risk,0.52036583
987352,0.26628155,LOW,device_os_windows,-1.4615781,payment_type_AC,0.6244421,device_os_other,0.582568,keep_alive_session,-0.5499255,customer_age,-0.50552434
999265,0.015092937,LOW,has_other_cards,-1.0497476,device_os_windows,-0.8454156,phone_home_valid,-0.6692277,payment_type_AC,0.5719279,current_address_months_count,-0.47306246
958618,0.0042148735,LOW,device_os_windows,-1.4978217,email_is_free,-1.100306,device_os_other,0.62184405,payment_type_AC,-0.62058157,current_address_months_count,-0.6067793
823178,0.02410439,LOW,device_os_windows,-0.78228796,phone_home_valid,-0.62094754,payment_type_AC,-0.55822355,customer_age,-0.53841454,payment_type_AB,-0.43135887
933803,0.22681245,LOW,device_os_windows,-1.0557951,keep_alive_session,-0.67759913,credit_risk_score,0.6322902,current_address_months_count,0.41533798,payment_type_AC,-0.36678982
874440,0.0468186,LOW,device_os_windows,-1.163265,email_is_free,-0.952496,device_os_macintosh,0.8104006,payment_type_AC,-0.59648484,email_risk,0.5055222
972068,0.1261427,LOW,email_is_free,-0.9883897,device_os_windows,0.87271917,phone_home_valid,-0.8225238,keep_alive_session,-0.76942647,payment_type_AC,-0.56236506
840078,0.012705507,LOW,email_is_free,-1.1266563,has_other_cards,-0.9404451,device_os_windows,-0.7561503,payment_type_AC,-0.6429597,email_risk,0.57080084
996295,0.023335973,LOW,device_os_windows,0.9441248,phone_home_valid,-0.8913688,keep_alive_session,-0.8864037,payment_type_AC,0.53239715,income,-0.41040596
829807,0.007300338,LOW,device_os_windows,-0.8503087,payment_type_AC,-0.68033105,keep_alive_session,-0.6578095,current_address_months_count,-0.62836295,phone_home_valid,-0.53912216
850710,0.048949778,LOW,email_is_free,-1.0007972,current_address_months_count,-0.95476276,device_os_windows,-0.8430632,keep_alive_session,-0.70033246,address_stability,-0.60724026
994382,0.17474799,LOW,device_os_windows,0.94110286,keep_alive_session,-0.86169285,phone_home_valid,-0.8312536,income,-0.6817506,payment_type_AC,0.5004912
877294,0.10931821,LOW,email_is_free,-1.1892241,device_os_windows,0.855708,keep_alive_session,-0.68475163,customer_age,-0.5861978,email_risk,0.5617183
933709,0.0015588974,LOW,has_other_cards,-0.9979626,email_is_free,-0.899177,device_os_windows,-0.7781313,phone_home_valid,-0.6627382,payment_type_AC,-0.5582578
921263,0.013330427,LOW,has_other_cards,-1.0265173,device_os_windows,0.87902606,current_address_months_count,-0.87198013,keep_alive_session,-0.76142114,phone_home_valid,-0.68543756
988753,0.0048323856,LOW,email_is_free,-1.0980297,phone_home_valid,-0.92081183,device_os_windows,0.8677814,keep_alive_session,-0.8067083,payment_type_AC,-0.54237866
824804,0.058466468,LOW,device_os_windows,-1.1275921,payment_type_AC,-0.6437927,employment_risk,-0.5428562,payment_type_AB,0.38845092,intended_balcon_amount,-0.3473348
951116,0.09502867,LOW,device_os_windows,-1.5603817,email_is_free,-0.88845086,device_os_other,0.6262315,keep_alive_session,-0.57408434,credit_risk_score,0.5505464
972556,0.0010543118,LOW,device_os_windows,-0.9119909,current_address_months_count,-0.8715193,keep_alive_session,-0.7094575,employment_risk,-0.637987,address_stability,-0.49624762
800233,0.073308565,LOW,device_os_windows,-1.3934914,income,-0.6615335,payment_type_AC,0.58514667,device_os_other,0.4692542,current_address_months_count,0.42218077
891141,0.08352178,LOW,email_is_free,-0.9432785,device_os_windows,-0.9074033,keep_alive_session,-0.5521508,payment_type_AC,0.55198675,email_risk,0.5100093
948779,0.021222735,LOW,device_os_windows,-1.6182965,email_is_free,-0.8840322,device_os_other,0.76445144,phone_home_valid,-0.59535384,keep_alive_session,-0.55932903
981490,0.3362924,LOW,device_os_windows,-1.0986185,device_os_macintosh,0.9469024,has_other_cards,-0.8887083,email_is_free,-0.85579574,payment_type_AC,-0.5533206
801359,0.018481405,LOW,device_os_windows,-1.69578,email_is_free,-0.9728503,address_stability,-0.73334414,device_os_other,0.727339,keep_alive_session,-0.55801326
956147,0.11069904,LOW,device_os_windows,-0.9385532,phone_home_valid,-0.7100668,keep_alive_session,-0.6697422,payment_type_AC,0.5296224,current_address_months_count,0.47929758
863296,0.02472704,LOW,has_other_cards,-1.3734903,current_address_months_count,-1.0087156,device_os_windows,0.86333585,payment_type_AC,-0.6620606,payment_type_AB,0.35555157
874561,0.010364438,LOW,device_os_windows,-1.719233,email_is_free,-1.0208869,device_os_other,0.6835698,address_stability,-0.6831186,current_address_months_count,-0.6601129
821773,0.014819788,LOW,device_os_windows,-1.4587754,email_is_free,-0.90486956,payment_type_AC,-0.5886366,phone_home_valid,-0.58001167,device_os_other,0.54912907
815976,0.032031827,LOW,device_os_windows,-0.9548851,keep_alive_session,-0.7618757,payment_type_AC,0.76114506,income,-0.643797,customer_age,-0.51928306
883059,0.07205596,LOW,email_is_free,-0.9799469,payment_type_AC,0.8820262,device_os_windows,-0.8173861,phone_home_valid,-0.7538578,credit_risk_score,-0.6238697
929591,0.0020266012,LOW,device_os_windows,-1.6926805,email_is_free,-1.0367423,device_os_other,0.72382885,current_address_months_count,-0.7118142,payment_type_AD,0.6038599
946687,0.0064247902,LOW,device_os_windows,-1.6996723,email_is_free,-0.92604935,device_os_other,0.66521597,phone_home_valid,-0.6132975,keep_alive_session,-0.5615487
976819,0.67904365,MEDIUM,device_os_windows,1.0334498,keep_alive_session,-0.80459696,credit_risk_score,0.7300866,payment_type_AC,-0.518967,date_of_birth_distinct_emails_4w,0.5142966
990381,0.14333862,LOW,device_os_windows,-1.1668372,email_is_free,-0.97169816,device_os_macintosh,0.96166605,keep_alive_session,-0.6575221,email_risk,0.5297593
823905,0.14231227,LOW,device_os_windows,-1.3978724,payment_type_AC,-0.6957517,device_os_other,0.50361484,payment_type_AB,0.318919,customer_age,-0.3187177
850446,0.024116812,LOW,device_os_windows,-0.95279735,current_address_months_count,-0.8139836,customer_age,-0.6274248,payment_type_AC,0.5887144,address_stability,-0.38090336
875291,0.03688719,LOW,device_os_windows,0.8854638,keep_alive_session,-0.8471435,phone_home_valid,-0.83290946,payment_type_AC,-0.55033916,bank_branch_count_8w,-0.4654174
940907,0.0038551767,LOW,device_os_windows,-1.6548915,has_other_cards,-0.91313624,current_address_months_count,-0.8606714,device_os_other,0.6776353,keep_alive_session,-0.5635032
804144,0.002083988,LOW,device_os_windows,-1.7168633,email_is_free,-1.0890448,has_other_cards,-0.990944,device_os_other,0.7945868,email_risk,0.5987107
839109,0.01615745,LOW,device_os_windows,-1.5380296,has_other_cards,-1.0966336,device_os_other,0.685929,phone_home_valid,-0.50341517,payment_type_AC,-0.4945863
829308,0.08083986,LOW,device_os_windows,-1.0283208,email_is_free,-1.0035414,payment_type_AC,0.5936695,email_risk,0.51960886,current_address_months_count,0.406074
960107,0.015488509,LOW,has_other_cards,-1.4028372,device_os_windows,0.82482076,current_address_months_count,-0.7750228,phone_home_valid,-0.6613229,payment_type_AC,-0.5734041
929191,0.010485701,LOW,email_is_free,-1.0992486,phone_home_valid,-0.89786226,device_os_windows,0.893039,keep_alive_session,-0.8858017,payment_type_AC,-0.5171382
874634,0.006263014,LOW,device_os_windows,-1.4102536,email_is_free,-1.1932809,device_os_other,0.6404364,payment_type_AC,-0.63735604,employment_risk,-0.62998784
984439,0.009340184,LOW,email_is_free,-0.9596043,device_os_windows,-0.7839938,phone_home_valid,-0.65215844,keep_alive_session,-0.60655063,payment_type_AC,-0.53659403
846552,0.1134699,LOW,device_os_windows,1.0804094,keep_alive_session,-0.88442475,payment_type_AC,0.5917793,employment_risk,-0.56577504,fraud_risk_index,-0.5087671
956023,0.07864221,LOW,device_os_windows,-1.6428437,email_is_free,-0.95497644,device_os_other,0.6490842,phone_home_valid,-0.54745764,email_risk,0.52114755
949005,0.051753603,LOW,device_os_windows,-1.5105119,device_os_other,0.6103836,keep_alive_session,-0.599998,phone_home_valid,-0.59838825,income,-0.44236836
895056,0.0072151925,LOW,email_is_free,-1.1579415,current_address_months_count,-0.85526574,device_os_windows,0.7875985,keep_alive_session,-0.7218757,phone_home_valid,-0.66396415
966202,0.009789426,LOW,device_os_windows,-1.5767773,has_other_cards,-0.9542685,email_is_free,-0.94934905,device_os_other,0.75206566,email_risk,0.53916
954205,0.034355137,LOW,email_is_free,-0.9307491,device_os_windows,-0.8585882,phone_home_valid,-0.7535684,keep_alive_session,-0.5796291,payment_type_AD,0.53757
833296,0.6254968,MEDIUM,device_os_windows,1.0368953,keep_alive_session,-0.8748055,payment_type_AC,-0.5031952,current_address_months_count,0.44157857,credit_risk_score,0.41154486
852128,0.005755366,LOW,device_os_windows,-1.7174187,has_other_cards,-0.96055603,email_is_free,-0.9245286,device_os_other,0.73292136,keep_alive_session,-0.5569607
969165,0.0031001598,LOW,email_is_free,-1.1664896,device_os_windows,-0.7879523,customer_age,-0.7207889,email_risk,0.59642243,payment_type_AC,-0.58900404
934098,0.060751416,LOW,device_os_windows,-1.4278488,current_address_months_count,-0.69919056,device_os_other,0.5462202,payment_type_AC,-0.40450794,payment_type_AB,0.35268986
885012,0.016273636,LOW,device_os_windows,-0.8960242,current_address_months_count,-0.8843266,keep_alive_session,-0.67285895,customer_age,-0.5345966,payment_type_AC,0.5339514
825359,0.0015372313,LOW,email_is_free,-1.1597565,has_other_cards,-1.035616,device_os_windows,-0.72064084,email_risk,0.59320116,payment_type_AC,-0.53355765
822055,0.0062394175,LOW,device_os_windows,-1.6771778,email_is_free,-1.1095607,current_address_months_count,-0.80313337,device_os_other,0.6617479,keep_alive_session,-0.5517194
907808,0.8351557,HIGH,device_os_windows,1.0359241,payment_type_AD,0.657677,payment_type_AC,-0.4683965,payment_type_AB,-0.41708046,intended_balcon_amount,0.32999483
834958,0.008873817,LOW,device_os_windows,-1.5365231,has_other_cards,-0.9818433,device_os_other,0.66236997,keep_alive_session,-0.58906436,customer_age,-0.5551671
824664,0.0014222675,LOW,device_os_windows,-1.2719457,has_other_cards,-0.9378957,device_os_macintosh,0.93366694,email_is_free,-0.89345163,current_address_months_count,-0.6782005
981882,0.05499684,LOW,device_os_windows,-1.6927807,email_is_free,-0.9972816,device_os_other,0.6840778,email_risk,0.5584285,phone_home_valid,-0.5505628
846702,0.006066078,LOW,phone_home_valid,-0.87240016,keep_alive_session,-0.85508037,device_os_windows,0.8501491,payment_type_AC,-0.5504461,payment_type_AD,0.47215787
998655,0.10016481,LOW,device_os_windows,-1.3485845,current_address_months_count,-0.63122874,payment_type_AC,0.57294434,device_os_other,0.50804454,address_stability,-0.31611153
821355,0.017199159,LOW,device_os_windows,-1.6426674,email_is_free,-1.0859245,device_os_other,0.7260375,email_risk,0.5751212,payment_type_AC,-0.54849154
796034,0.00153572,LOW,device_os_windows,-1.704751,current_address_months_count,-0.70379454,device_os_other,0.6463286,address_stability,-0.6390872,keep_alive_session,-0.63615716
853512,0.022426616,LOW,device_os_windows,-1.5262747,phone_home_valid,-0.65339977,device_os_other,0.63847315,keep_alive_session,-0.58532834,income,-0.5763054
872127,0.20010948,LOW,email_is_free,-1.0462861,device_os_windows,0.9162456,phone_home_valid,-0.8138597,payment_type_AC,-0.59196573,email_risk,0.4639817
926573,0.04148575,LOW,device_os_windows,-1.4880012,device_os_other,0.6462288,current_address_months_count,-0.41486096,customer_age,-0.34966424,payment_type_AC,-0.2985517
840937,0.004726357,LOW,device_os_windows,-1.1713475,email_is_free,-1.0406083,has_other_cards,-0.92227036,device_os_macintosh,0.86810225,email_risk,0.5988312
959865,0.010907455,LOW,device_os_windows,-1.3819492,has_other_cards,-1.0293725,address_stability,-0.8396551,device_os_other,0.63421476,phone_home_valid,-0.5883975
934335,0.02827083,LOW,device_os_windows,-0.9909997,current_address_months_count,-0.86299926,keep_alive_session,-0.7012678,payment_type_AC,0.54762626,address_stability,-0.4533469
978815,0.11957591,LOW,device_os_windows,-1.0461284,device_os_macintosh,0.7717773,payment_type_AC,-0.68553287,customer_age,-0.644347,payment_type_AD,0.50056726
817393,0.14729317,LOW,email_is_free,-1.0112764,device_os_windows,-0.84016496,email_risk,0.5648945,keep_alive_session,-0.5329933,payment_type_AC,-0.5247361
948495,0.031829085,LOW,email_is_free,-1.0623467,current_address_months_count,-1.0188938,device_os_windows,0.86669403,address_stability,-0.64260423,payment_type_AC,-0.540912
931047,0.007253367,LOW,email_is_free,-1.0176917,device_os_windows,-0.81458986,phone_home_valid,-0.66301435,keep_alive_session,-0.56735116,email_risk,0.54394686
801338,0.1899767,LOW,device_os_windows,1.030578,email_is_free,-1.027481,keep_alive_session,-0.7571603,credit_risk_score,0.6161772,email_risk,0.5056118
919792,0.0055943374,LOW,email_is_free,-0.9806724,device_os_windows,-0.88345754,current_address_months_count,-0.64814717,keep_alive_session,-0.63225514,address_stability,-0.5748885
896609,0.066274635,LOW,device_os_windows,-1.2693856,phone_home_valid,-0.74278295,payment_type_AC,-0.5983655,device_os_other,0.56013465,payment_type_AB,0.3332851
856493,0.004015576,LOW,device_os_windows,-1.4430345,has_other_cards,-1.0307673,email_is_free,-1.0138731,current_address_months_count,-0.90064853,device_os_other,0.6029943
798276,0.04943804,LOW,device_os_windows,-0.8873986,customer_age,-0.57193315,payment_type_AC,-0.40795738,payment_type_AB,0.35713562,income,-0.35428527
811689,0.05983426,LOW,email_is_free,-1.015875,device_os_windows,0.9643001,keep_alive_session,-0.77076936,phone_home_valid,-0.76065046,payment_type_AC,-0.52568525
898065,0.05067924,LOW,device_os_windows,-0.94588697,employment_risk,-0.8424171,phone_home_valid,-0.77163583,income,-0.586258,payment_type_AC,0.47687042
