account_index,credit_risk_score,customer_age,income,velocity_6h
966995,96.0,40.0,0.3,1449.1752
967003,68.0,40.0,0.6,8257.168
967006,154.0,40.0,0.2,6235.4272
967007,195.0,30.0,0.9,1425.2516
967013,116.0,30.0,0.3,4632.477
967018,60.0,40.0,0.9,3027.4011
967031,207.0,40.0,0.8,3925.0608
967039,90.0,40.0,0.4,14490.737
967042,128.0,30.0,0.9,2956.8542
967055,108.0,30.0,0.9,3500.6282
967067,296.0,40.0,0.9,3296.7654
967068,169.0,40.0,0.3,2484.3633
967099,131.0,30.0,0.8,1730.1849
967105,130.0,50.0,0.9,2486.8901
967118,281.0,30.0,0.9,3988.1897
967168,161.0,20.0,0.9,2781.968
967171,173.0,30.0,0.2,4738.1562
967229,131.0,10.0,0.2,2793.3335
967243,116.0,20.0,0.3,4640.769
967250,129.0,30.0,0.4,2768.4531
967251,144.0,40.0,0.9,2088.2168
967265,99.0,20.0,0.9,3833.6472
967270,198.0,20.0,0.9,2795.887
967275,131.0,40.0,0.7,5223.4517
967321,216.0,50.0,0.6,1366.0677
967331,150.0,30.0,0.3,4398.992
967337,105.0,20.0,0.2,4227.7017
967339,257.0,30.0,0.9,4248.8354
967357,221.0,30.0,0.4,2043.1499
967365,128.0,40.0,0.7,1576.0485
967372,176.0,50.0,0.9,8501.804
967376,56.0,30.0,0.1,6079.472
967417,78.0,30.0,0.9,2577.9426
967423,139.0,20.0,0.9,13000.766
967425,125.0,10.0,0.1,4324.6245
967435,133.0,40.0,0.5,3693.6655
967445,259.0,40.0,0.1,4136.736
967550,176.0,30.0,0.9,2233.4949
967583,108.0,30.0,0.8,1243.8508
967600,299.0,30.0,0.9,1552.1794
967641,141.0,30.0,0.1,6253.3594
967642,42.0,20.0,0.3,3150.224
967644,88.0,40.0,0.8,4091.869
967645,92.0,40.0,0.9,4042.3518
967665,127.0,40.0,0.7,1009.2025
967667,21.0,40.0,0.4,2654.5898
967713,107.0,10.0,0.1,4102.87
967722,258.0,30.0,0.7,2711.726
967727,46.0,30.0,0.6,5170.7476
967729,112.0,40.0,0.2,3631.2666
967732,192.0,50.0,0.6,3155.578
967760,179.0,30.0,0.9,1217.5543
967785,85.0,40.0,0.6,3299.9712
967811,199.0,20.0,0.8,4457.8
967845,137.0,30.0,0.9,1824.0632
967862,187.0,20.0,0.1,1505.5483
967871,157.0,40.0,0.9,3424.073
967886,214.0,40.0,0.9,2702.9878
967896,124.0,40.0,0.8,5072.643
967900,226.0,30.0,0.4,1326.1697
967968,265.0,30.0,0.9,5117.2363
967974,128.0,30.0,0.8,2678.0432
967993,212.0,30.0,0.7,2970.677
968000,193.0,30.0,0.8,2092.1162
968003,222.0,50.0,0.8,1389.1128
968008,122.0,20.0,0.6,854.23315
968016,216.0,30.0,0.9,790.02106
968032,138.0,30.0,0.8,4301.2715
968066,137.0,30.0,0.7,3671.2783
968140,186.0,20.0,0.1,4583.9146
968260,112.0,30.0,0.7,3613.0212
968276,225.0,30.0,0.9,664.8828
968278,171.0,20.0,0.9,3027.706
968309,112.0,30.0,0.9,2057.928
968314,93.0,30.0,0.5,5894.828
968343,161.0,30.0,0.6,3319.879
968344,246.0,50.0,0.9,5103.8105
968350,101.0,40.0,0.6,2732.8567
968359,217.0,50.0,0.8,1363.931
968387,120.0,50.0,0.7,4065.487
968388,108.0,40.0,0.9,5448.732
968400,113.0,40.0,0.4,4139.6304
968447,27.0,40.0,0.4,2507.784
968451,84.0,20.0,0.9,3366.099
968484,120.0,30.0,0.7,3548.112
968514,100.0,10.0,0.2,4892.0957
968525,142.0,50.0,0.7,7277.887
968550,77.0,40.0,0.1,3938.7295
968615,124.0,30.0,0.6,1132.7317
968632,165.0,30.0,0.9,6260.512
968673,103.0,10.0,0.9,4263.12
968702,72.0,30.0,0.6,4041.634
968708,248.0,50.0,0.7,1262.4393
968711,163.0,30.0,0.9,1832.3782
968719,103.0,20.0,0.9,13505.832
968760,119.0,20.0,0.9,4128.6235
968819,187.0,30.0,0.6,2609.014
968838,102.0,40.0,0.9,3274.7043
968847,290.0,50.0,0.8,3357.7083
968848,329.0,30.0,0.9,1456.6351
968889,182.0,30.0,0.9,4126.3228
968890,116.0,30.0,0.6,3813.166
968919,188.0,30.0,0.8,2782.9705
968983,96.0,40.0,0.9,3127.171
968986,124.0,10.0,0.1,4297.0044
968992,119.0,20.0,0.8,4005.5688
969009,86.0,20.0,0.1,4941.349
969015,190.0,30.0,0.1,4392.91
969030,68.0,40.0,0.8,4315.232
969081,127.0,30.0,0.9,4754.192
969165,166.0,10.0,0.2,2809.0618
969176,317.0,40.0,0.9,4132.672
969217,210.0,30.0,0.9,1885.4373
969278,91.0,30.0,0.8,2744.032
969290,236.0,30.0,0.6,3610.4834
969306,214.0,50.0,0.9,2252.5264
969332,216.0,60.0,0.9,3708.8647
969396,141.0,50.0,0.6,3882.6228
969405,121.0,20.0,0.9,4318.232
969409,140.0,30.0,0.7,1838.0363
969420,206.0,20.0,0.8,459.57385
969424,163.0,30.0,0.4,6219.5903
969446,179.0,50.0,0.1,4720.8877
969465,213.0,40.0,0.9,4172.942
969466,132.0,30.0,0.8,3242.465
969498,91.0,30.0,0.9,3036.7346
969527,231.0,20.0,0.8,3757.3682
969539,164.0,30.0,0.9,2217.4446
969573,117.0,30.0,0.7,1360.7024
969601,148.0,20.0,0.2,4138.9297
969621,84.0,20.0,0.1,1475.2391
969624,337.0,60.0,0.6,820.78046
969634,115.0,30.0,0.5,3928.3975
969651,112.0,20.0,0.3,4548.1426
969703,85.0,20.0,0.4,2532.3484
969708,110.0,50.0,0.8,1415.5981
969738,190.0,30.0,0.6,2939.9062
969744,191.0,30.0,0.9,3797.014
969753,187.0,20.0,0.6,5320.1484
969782,64.0,30.0,0.2,4115.2383
969796,206.0,20.0,0.8,3164.4111
969860,137.0,50.0,0.7,6083.1855
969868,80.0,20.0,0.2,4262.4365
969895,59.0,30.0,0.4,5511.2886
969905,129.0,20.0,0.7,1076.2266
969937,141.0,20.0,0.8,3748.6848
969966,259.0,40.0,0.1,5417.5156
969974,288.0,50.0,0.9,4078.6128
969996,117.0,60.0,0.2,2002.73
970002,255.0,30.0,0.9,3021.4688
970008,83.0,40.0,0.5,3411.3855
970024,87.0,30.0,0.3,1098.6772
970055,168.0,40.0,0.9,5257.128
970066,202.0,50.0,0.9,691.3376
970076,216.0,30.0,0.8,4514.583
970130,228.0,50.0,0.9,272.843
970218,122.0,30.0,0.2,3773.7715
970230,245.0,50.0,0.9,1454.8383
970238,148.0,40.0,0.9,2780.3704
970242,136.0,20.0,0.1,3920.039
970287,129.0,50.0,0.8,4897.47
970295,177.0,40.0,0.4,5234.819
970308,99.0,30.0,0.6,4221.906
970327,242.0,30.0,0.7,6126.512
970339,80.0,30.0,0.5,5535.8047
970400,57.0,10.0,0.3,5379.7695
970407,82.0,40.0,0.8,3831.4502
970408,200.0,20.0,0.8,1881.602
970409,68.0,30.0,0.6,4717.1826
970411,160.0,30.0,0.9,3269.2346
970426,91.0,40.0,0.9,5909.4937
970459,177.0,50.0,0.6,2941.198
970464,81.0,40.0,0.8,3440.453
970469,79.0,20.0,0.8,6221.9595
970481,225.0,40.0,0.5,4357.65
970493,246.0,30.0,0.8,3287.2227
970508,136.0,30.0,0.9,3567.784
970516,124.0,20.0,0.9,4801.205
970517,93.0,40.0,0.9,796.76996
970520,116.0,30.0,0.5,3608.4653
970523,191.0,20.0,0.4,3371.5793
970524,117.0,10.0,0.1,6558.6724
970558,155.0,30.0,0.3,3476.713
970634,214.0,40.0,0.9,173.23772
970683,117.0,40.0,0.5,2919.1887
970702,242.0,30.0,0.9,4095.6018
970722,105.0,40.0,0.8,3575.7366
970728,214.0,50.0,0.9,2886.8943
970732,130.0,30.0,0.5,6960.096
970744,216.0,40.0,0.8,345.71228
970754,11.0,10.0,0.1,4606.209
970764,179.0,40.0,0.8,3835.4224
970776,200.0,30.0,0.9,1050.6354
970781,109.0,50.0,0.2,3346.5405
970787,217.0,40.0,0.1,995.8633
970788,96.0,30.0,0.9,3743.8599
970839,158.0,30.0,0.6,4483.1343
970842,121.0,50.0,0.9,1633.4352
970869,69.0,20.0,0.4,3137.7698
970880,111.0,30.0,0.8,2879.0132
970916,179.0,40.0,0.3,3596.7627
970932,138.0,40.0,0.9,2565.5066
970957,108.0,20.0,0.5,4473.0435
971028,98.0,40.0,0.8,3795.6257
971040,111.0,60.0,0.9,5360.673
971045,284.0,50.0,0.9,1847.945
971059,291.0,40.0,0.7,7654.757
971066,119.0,40.0,0.9,1951.9213
971068,74.0,20.0,0.2,2226.9714
971099,191.0,20.0,0.6,2564.7517
971121,76.0,20.0,0.1,2578.1936
971126,297.0,40.0,0.9,1391.0137
971191,187.0,30.0,0.9,1987.9528
971201,140.0,40.0,0.9,1804.2614
971233,167.0,30.0,0.7,1741.8099
971237,122.0,30.0,0.6,3398.6667
971244,115.0,40.0,0.3,5274.2944
971269,102.0,60.0,0.3,2592.9229
971298,119.0,30.0,0.2,2969.6914
971358,207.0,40.0,0.8,2458.9192
971365,163.0,20.0,0.8,3189.3066
971366,81.0,40.0,0.9,4052.7544
971401,89.0,20.0,0.8,3089.5012
971414,98.0,40.0,0.5,2296.7463
971417,165.0,20.0,0.8,3588.087
971438,153.0,20.0,0.8,6594.6436
971462,110.0,30.0,0.4,1649.6611
971485,47.0,30.0,0.9,5700.0454
971489,125.0,20.0,0.9,5709.116
971492,195.0,30.0,0.7,3657.3904
971535,232.0,40.0,0.9,3092.112
971562,311.0,50.0,0.5,11431.218
971580,200.0,60.0,0.7,1291.9219
971583,95.0,20.0,0.3,3203.777
971602,222.0,30.0,0.9,3528.5857
971616,95.0,30.0,0.6,2528.1848
971632,230.0,40.0,0.7,4111.6904
971643,258.0,30.0,0.8,3990.8296
971657,76.0,40.0,0.9,2552.8108
971694,232.0,30.0,0.4,3164.4412
971719,109.0,10.0,0.7,3631.5098
971721,93.0,40.0,0.1,3845.7678
971744,101.0,20.0,0.2,4677.994
971764,138.0,30.0,0.8,1759.8528
971768,72.0,30.0,0.4,2594.5535
971771,172.0,40.0,0.9,4212.097
971820,121.0,20.0,0.8,5118.1846
971856,213.0,20.0,0.4,3310.8135
971880,90.0,40.0,0.9,2851.1794
971888,132.0,40.0,0.2,1354.2025
971927,22.0,30.0,0.9,1689.4288
971954,102.0,30.0,0.6,5451.0327
971999,135.0,30.0,0.9,3455.071
972008,118.0,20.0,0.8,1161.8678
972037,151.0,40.0,0.8,3575.3591
972049,280.0,50.0,0.9,800.2476
972068,190.0,40.0,0.9,2313.9631
972086,194.0,40.0,0.6,780.01807
972092,238.0,20.0,0.9,4189.856
972112,232.0,30.0,0.9,3375.609
972119,261.0,40.0,0.8,4454.513
972125,86.0,40.0,0.9,4031.121
972146,171.0,30.0,0.9,4406.1553
972147,109.0,20.0,0.8,12159.713
972151,152.0,30.0,0.9,1873.0442
972152,90.0,30.0,0.8,3147.331
972196,102.0,20.0,0.7,2459.6338
972216,180.0,30.0,0.9,4919.399
972222,197.0,40.0,0.6,1850.1152
972257,105.0,60.0,0.5,3992.002
972304,94.0,60.0,0.6,3120.0503
972331,235.0,40.0,0.9,3063.1943
972385,111.0,20.0,0.1,4373.862
972403,132.0,20.0,0.9,1714.7832
972405,84.0,30.0,0.4,5210.5347
972419,118.0,30.0,0.8,1332.8375
972435,163.0,40.0,0.3,4440.801
972438,186.0,20.0,0.1,1786.0497
972503,189.0,30.0,0.8,3621.0251
972525,124.0,30.0,0.9,3424.5908
972533,89.0,20.0,0.1,1804.398
972554,128.0,20.0,0.8,3925.4238
972555,131.0,40.0,0.6,2117.9263
972556,135.0,30.0,0.5,1310.7203
972560,144.0,60.0,0.9,4792.1445
972581,122.0,30.0,0.7,5493.5854
972600,95.0,30.0,0.4,3859.8503
972606,101.0,20.0,0.7,3121.729
972614,111.0,50.0,0.8,2075.7349
972621,129.0,10.0,0.8,4717.8125
972671,126.0,40.0,0.9,5810.789
972672,97.0,30.0,0.9,1582.2488
972718,100.0,30.0,0.9,3022.2783
972760,113.0,30.0,0.7,4688.6494
972762,87.0,30.0,0.8,5022.795
972779,157.0,40.0,0.4,2332.524
972817,105.0,30.0,0.4,1142.2328
972826,76.0,20.0,0.1,3776.6638
972835,238.0,50.0,0.9,2842.0505
972840,137.0,20.0,0.8,3491.5515
972861,169.0,40.0,0.4,3289.375
972862,83.0,50.0,0.4,1747.7809
972878,179.0,40.0,0.7,3678.0999
972879,112.0,30.0,0.3,1576.6312
972888,169.0,30.0,0.8,3270.438
972906,108.0,60.0,0.5,3623.8738
972911,116.0,20.0,0.1,4397.086
972918,252.0,50.0,0.8,1769.7639
972921,246.0,40.0,0.9,4706.2217
972940,307.0,20.0,0.7,5882.575
972949,138.0,50.0,0.9,1505.582
972959,103.0,10.0,0.8,3218.22
972981,80.0,20.0,0.8,3779.5146
972987,125.0,40.0,0.1,4678.474
972988,101.0,20.0,0.4,1997.8761
973042,313.0,40.0,0.9,4246.107
973074,85.0,40.0,0.9,1980.7445
973077,280.0,40.0,0.8,1518.498
973093,118.0,30.0,0.4,3518.5881
973100,215.0,50.0,0.1,3517.2222
973152,71.0,30.0,0.2,6125.2383
973154,221.0,30.0,0.3,5747.6855
973209,97.0,40.0,0.1,5575.509
973238,125.0,20.0,0.9,2812.298
973270,266.0,50.0,0.9,4603.2407
973283,187.0,20.0,0.8,4488.3438
973304,332.0,50.0,0.2,644.85016
973402,167.0,20.0,0.6,1388.7721
973413,100.0,40.0,0.9,3631.153
973415,256.0,30.0,0.9,4686.293
973456,188.0,40.0,0.4,1111.8652
973468,23.0,30.0,0.6,4515.9565
973485,151.0,60.0,0.9,3651.5337
973498,163.0,40.0,0.8,3577.5466
973510,157.0,40.0,0.9,1419.4999
973531,129.0,20.0,0.9,3418.9539
973537,203.0,20.0,0.7,3614.696
973550,19.0,50.0,0.8,5543.403
973595,213.0,30.0,0.1,3348.1218
973599,81.0,30.0,0.5,5151.7793
973603,124.0,40.0,0.8,4770.068
973606,74.0,20.0,0.9,4229.923
973651,100.0,30.0,0.9,3379.6265
973656,67.0,30.0,0.7,2345.5322
973695,164.0,30.0,0.9,4399.238
973697,234.0,30.0,0.9,3938.644
973701,322.0,50.0,0.4,4937.5713
973712,103.0,30.0,0.7,2071.4768
973728,83.0,20.0,0.1,4389.087
973743,179.0,30.0,0.9,4641.749
973746,171.0,20.0,0.7,3405.9573
973800,175.0,20.0,0.6,3521.3896
973812,120.0,40.0,0.4,3442.723
973840,101.0,40.0,0.1,1663.1276
973866,222.0,30.0,0.9,3949.2173
973899,177.0,30.0,0.7,5393.302
973902,123.0,20.0,0.7,1987.4447
973913,180.0,20.0,0.8,3808.3274
973914,238.0,40.0,0.6,142.11665
973916,128.0,40.0,0.1,3918.7915
973935,262.0,60.0,0.8,2719.0361
973936,84.0,30.0,0.4,1850.3351
973964,136.0,40.0,0.8,1242.2631
973970,168.0,40.0,0.9,1546.843
974057,143.0,40.0,0.9,3160.8347
974089,87.0,50.0,0.1,3356.6384
974149,109.0,40.0,0.7,3988.9248
974151,108.0,50.0,0.2,4409.987
974157,224.0,20.0,0.7,1313.0288
974186,99.0,20.0,0.4,4778.7944
974236,61.0,20.0,0.6,4433.5137
974260,122.0,30.0,0.7,3869.7266
974263,224.0,30.0,0.1,2339.3784
974271,124.0,20.0,0.3,6400.168
974299,128.0,40.0,0.5,2220.339
974331,130.0,30.0,0.4,4874.339
974357,218.0,20.0,0.1,7032.9077
974365,153.0,10.0,0.6,2654.5947
974367,107.0,60.0,0.9,3683.8823
974370,122.0,60.0,0.5,4685.0293
974451,223.0,30.0,0.9,3887.763
974458,159.0,30.0,0.6,1666.7333
974494,112.0,60.0,0.9,1244.8706
974510,110.0,20.0,0.7,3107.0188
974534,127.0,40.0,0.9,9515.988
974552,91.0,30.0,0.1,1259.7189
974556,204.0,30.0,0.9,2369.4263
974573,192.0,20.0,0.9,4998.693
974607,126.0,10.0,0.6,1179.6454
974608,83.0,30.0,0.1,5906.707
974609,99.0,30.0,0.4,5352.9697
974635,115.0,30.0,0.9,7925.84
974643,150.0,30.0,0.7,849.3262
974674,99.0,30.0,0.3,5449.2544
974679,107.0,30.0,0.8,2883.784
974705,117.0,30.0,0.6,3432.001
974742,135.0,40.0,0.7,3356.4092
974748,93.0,40.0,0.9,1643.3392
974790,115.0,20.0,0.1,3849.2756
974816,136.0,30.0,0.9,4648.7437
974824,228.0,40.0,0.9,6058.025
974838,132.0,20.0,0.8,3007.074
974845,210.0,30.0,0.8,5540.2993
974850,374.0,40.0,0.9,4036.7258
974851,208.0,40.0,0.7,909.5645
974884,215.0,40.0,0.8,4048.5298
974888,184.0,40.0,0.5,1459.2909
974939,242.0,20.0,0.9,3418.2617
974942,266.0,50.0,0.9,1998.6598
974946,167.0,40.0,0.6,3604.147
974971,174.0,20.0,0.6,7106.759
975017,44.0,40.0,0.4,3036.001
975043,118.0,40.0,0.2,1613.02
975069,103.0,40.0,0.6,1307.611
975088,210.0,30.0,0.8,3796.6855
975131,78.0,40.0,0.8,5624.7554
975133,141.0,40.0,0.1,1245.8871
975160,100.0,30.0,0.9,3317.514
975161,62.0,60.0,0.7,5817.6094
975166,245.0,50.0,0.6,442.33618
975212,204.0,40.0,0.7,3588.8064
975230,164.0,30.0,0.8,1177.0721
975234,159.0,30.0,0.8,3311.7334
975244,41.0,20.0,0.6,5059.408
975252,156.0,20.0,0.9,803.28595
975276,133.0,30.0,0.5,3451.3142
975292,56.0,40.0,0.9,4738.136
975301,223.0,30.0,0.2,1651.1213
975308,271.0,40.0,0.4,3636.517
975317,132.0,20.0,0.9,3325.7488
975320,197.0,30.0,0.8,4152.7417
975331,117.0,30.0,0.9,3095.7412
975354,109.0,40.0,0.8,3491.3284
975360,98.0,40.0,0.6,3877.6038
975387,158.0,50.0,0.8,5080.8135
975392,251.0,30.0,0.7,3532.5884
975408,196.0,30.0,0.4,4724.4473
975466,147.0,30.0,0.9,3863.4407
975494,149.0,40.0,0.7,4351.0625
975529,42.0,40.0,0.1,2161.242
975541,82.0,30.0,0.6,1407.7231
975545,127.0,50.0,0.8,1648.9797
975568,161.0,40.0,0.4,3933.1504
975596,125.0,30.0,0.9,1892.0029
975606,131.0,20.0,0.1,4545.5825
975618,139.0,20.0,0.9,1790.3838
975633,71.0,40.0,0.4,2947.3557
975638,129.0,10.0,0.9,2681.149
975646,114.0,30.0,0.9,2753.1833
975654,234.0,40.0,0.9,910.1258
975687,264.0,40.0,0.7,698.40656
975776,105.0,40.0,0.8,5743.531
975800,239.0,30.0,0.8,3153.187
975826,217.0,30.0,0.7,1820.2317
975835,93.0,20.0,0.9,934.9834
975854,108.0,40.0,0.7,3284.6907
975858,94.0,40.0,0.1,2896.0232
975866,117.0,20.0,0.1,1789.4023
975870,116.0,30.0,0.9,3059.948
975887,168.0,50.0,0.9,3752.6924
975909,289.0,40.0,0.7,3403.804
975917,55.0,20.0,0.9,3886.2
975919,130.0,40.0,0.9,4307.3887
976000,176.0,30.0,0.4,2567.6401
976019,90.0,30.0,0.8,3851.6948
976024,183.0,20.0,0.3,2793.2295
976042,143.0,20.0,0.6,2645.0085
976065,221.0,30.0,0.8,2898.0496
976069,191.0,50.0,0.8,1777.8163
976073,99.0,30.0,0.8,1168.85
976076,191.0,20.0,0.9,2939.8164
976083,139.0,40.0,0.8,7220.608
976102,124.0,30.0,0.9,1905.7854
976163,198.0,20.0,0.8,4323.858
976164,120.0,60.0,0.1,5123.6094
976166,83.0,20.0,0.3,3749.524
976173,108.0,30.0,0.9,1100.1864
976181,101.0,40.0,0.8,3036.0066
976191,37.0,30.0,0.7,11897.825
976202,178.0,40.0,0.8,3224.0027
976221,91.0,20.0,0.8,3627.2473
976279,179.0,30.0,0.9,3470.4434
976301,101.0,40.0,0.7,2825.2422
976328,140.0,20.0,0.1,3286.7253
976340,109.0,20.0,0.1,3403.2095
976350,154.0,20.0,0.7,7989.148
976368,89.0,30.0,0.1,5184.507
976420,125.0,20.0,0.6,1512.7178
976475,196.0,40.0,0.4,4472.3833
976510,147.0,30.0,0.5,1791.6781
976523,249.0,40.0,0.8,3219.1294
976619,51.0,20.0,0.7,3937.3333
976631,225.0,30.0,0.9,893.00287
976683,184.0,30.0,0.9,4559.987
976693,264.0,20.0,0.4,3949.5476
976708,67.0,30.0,0.4,2421.3433
976721,103.0,40.0,0.9,3582.771
976731,110.0,40.0,0.4,3199.4373
976755,96.0,30.0,0.8,3709.0908
976797,183.0,40.0,0.5,3419.3445
976805,122.0,30.0,0.3,3864.3499
976816,253.0,30.0,0.8,3377.1345
976819,316.0,50.0,0.9,2066.6763
976858,271.0,20.0,0.8,562.271
976864,168.0,40.0,0.6,4418.9023
976867,90.0,40.0,0.4,3481.454
976870,119.0,40.0,0.7,3677.7925
976874,253.0,30.0,0.9,237.76912
976933,120.0,20.0,0.2,774.0338
976934,73.0,20.0,0.4,4162.4326
976947,117.0,30.0,0.7,6231.316
976960,117.0,40.0,0.8,4480.1807
976983,192.0,30.0,0.9,3138.1084
976989,83.0,30.0,0.9,1284.1134
976993,102.0,30.0,0.7,2536.264
977018,138.0,50.0,0.3,5820.8096
977043,8.0,40.0,0.1,1946.3872
977044,228.0,30.0,0.4,7756.562
977057,207.0,30.0,0.9,1197.6595
977062,131.0,30.0,0.4,1614.5928
977070,157.0,20.0,0.3,6255.938
977142,89.0,40.0,0.8,3461.3704
977147,286.0,30.0,0.8,3132.9492
977175,141.0,20.0,0.9,3552.0845
977185,204.0,30.0,0.9,884.5719
977233,118.0,30.0,0.1,961.91315
977305,225.0,80.0,0.7,410.56873
977328,96.0,20.0,0.8,5065.442
977339,265.0,40.0,0.9,2865.7603
977419,145.0,50.0,0.5,3048.3103
977430,82.0,30.0,0.5,5933.493
977434,164.0,30.0,0.9,2376.4036
977446,130.0,40.0,0.9,1011.11914
977454,118.0,30.0,0.1,3570.2053
977469,182.0,30.0,0.8,2937.3386
977508,126.0,20.0,0.6,4753.8926
977515,157.0,10.0,0.9,2565.6116
977520,131.0,40.0,0.8,4435.0166
977536,246.0,30.0,0.5,5187.585
977549,108.0,30.0,0.9,2134.54
977580,230.0,50.0,0.6,1120.6611
977594,186.0,30.0,0.9,1866.9375
977614,184.0,30.0,0.6,1178.9882
977616,134.0,40.0,0.7,3578.9563
977623,159.0,50.0,0.8,5523.4106
977625,92.0,40.0,0.8,4934.161
977646,125.0,20.0,0.9,2889.5076
977693,239.0,30.0,0.8,387.00827
977706,256.0,40.0,0.9,3960.272
977717,129.0,20.0,0.2,3316.6838
977728,174.0,30.0,0.8,1234.7695
977745,147.0,40.0,0.9,3500.8635
977748,98.0,30.0,0.9,3454.8228
977754,70.0,30.0,0.1,13448.916
977774,189.0,40.0,0.9,1209.1924
977776,87.0,50.0,0.8,3322.715
977784,94.0,60.0,0.6,3319.3506
977790,228.0,60.0,0.2,1189.4548
977799,319.0,40.0,0.9,2676.211
977871,95.0,50.0,0.9,2140.4768
977906,61.0,30.0,0.1,6813.269
977919,100.0,20.0,0.1,3559.5205
977939,115.0,40.0,0.1,3769.8
977948,50.0,40.0,0.2,3988.4885
977958,219.0,20.0,0.8,2897.6946
977972,36.0,20.0,0.2,8690.392
977982,46.0,30.0,0.8,3056.777
978001,143.0,30.0,0.5,3798.1777
978019,110.0,40.0,0.1,2901.124
978036,157.0,30.0,0.7,5176.398
978053,150.0,40.0,0.9,3369.9653
978085,28.0,20.0,0.1,2084.4749
978090,107.0,50.0,0.9,5427.0503
978099,126.0,40.0,0.8,7017.159
978113,39.0,20.0,0.5,4119.3647
978117,103.0,20.0,0.8,1089.0321
978159,210.0,40.0,0.4,3960.8625
978180,108.0,40.0,0.9,882.4114
978210,120.0,40.0,0.3,2385.5398
978214,194.0,30.0,0.5,964.8984
978216,188.0,40.0,0.4,5056.598
978223,234.0,40.0,0.9,3933.2683
978227,262.0,40.0,0.9,2706.1707
978229,139.0,40.0,0.5,3343.7556
978251,100.0,20.0,0.1,879.1224
978266,176.0,20.0,0.8,1412.9053
978288,126.0,30.0,0.2,2637.8228
978290,102.0,30.0,0.5,1198.1255
978311,218.0,30.0,0.7,4633.56
978319,91.0,20.0,0.1,3367.8083
978357,308.0,40.0,0.9,1982.2089
978398,96.0,30.0,0.9,209.38843
978406,104.0,40.0,0.9,2711.5625
978463,60.0,30.0,0.6,3370.8486
978465,212.0,30.0,0.4,5204.3037
978496,112.0,30.0,0.4,3721.5486
978510,205.0,40.0,0.7,3017.4114
978515,193.0,50.0,0.7,3221.336
978575,34.0,10.0,0.1,3652.2388
978586,218.0,40.0,0.9,1364.0884
978613,95.0,20.0,0.3,2506.423
978617,102.0,10.0,0.7,2343.0425
978620,176.0,30.0,0.8,2580.8894
978625,101.0,40.0,0.9,1220.8538
978644,269.0,50.0,0.8,3196.3408
978671,136.0,40.0,0.6,1016.70953
978678,282.0,40.0,0.8,3657.3179
978697,104.0,50.0,0.1,1516.533
978715,176.0,30.0,0.8,2036.4244
978740,96.0,20.0,0.6,954.3954
978748,30.0,20.0,0.2,11742.303
978778,177.0,40.0,0.9,2136.9287
978815,114.0,20.0,0.9,2537.9482
978830,122.0,30.0,0.9,2692.239
978847,231.0,40.0,0.9,5556.346
978877,257.0,40.0,0.9,5556.9624
978891,247.0,40.0,0.4,6366.8774
978898,130.0,30.0,0.9,3370.8337
978899,120.0,50.0,0.8,6042.4844
978925,110.0,30.0,0.6,1384.0828
978937,149.0,30.0,0.7,5955.8794
978972,83.0,40.0,0.1,3222.318
979000,199.0,40.0,0.7,356.77658
979014,184.0,30.0,0.7,4427.5547
979030,91.0,40.0,0.1,3115.9392
979041,129.0,50.0,0.6,4702.2573
979073,222.0,30.0,0.7,1901.118
979080,71.0,30.0,0.1,3101.8884
979085,343.0,50.0,0.5,4141.739
979137,262.0,30.0,0.7,3930.8604
979143,90.0,50.0,0.7,2950.5176
979152,57.0,30.0,0.1,2706.8447
979167,80.0,40.0,0.1,4503.18
979201,135.0,20.0,0.1,2672.78
979243,117.0,40.0,0.9,6943.375
979249,149.0,20.0,0.6,2814.4421
979256,176.0,40.0,0.9,2311.2207
979274,129.0,20.0,0.8,4534.8335
979278,13.0,30.0,0.6,3880.3672
979300,276.0,30.0,0.9,4822.6714
979305,122.0,30.0,0.9,2157.3623
979325,173.0,20.0,0.3,4215.4536
979403,329.0,50.0,0.9,1521.3163
979432,136.0,30.0,0.9,2888.003
979442,142.0,40.0,0.9,3857.2952
979463,104.0,30.0,0.9,2849.8667
979498,115.0,20.0,0.6,4238.2007
979530,122.0,40.0,0.6,2533.5151
979564,91.0,50.0,0.8,1690.8207
979579,260.0,40.0,0.1,1056.696
979634,76.0,50.0,0.1,4560.796
979691,143.0,20.0,0.8,4408.6597
979702,126.0,60.0,0.2,1574.1261
979759,254.0,40.0,0.8,2192.1184
979767,50.0,30.0,0.8,1197.6384
979799,148.0,40.0,0.6,5044.9595
979842,88.0,30.0,0.9,5342.7773
979844,81.0,20.0,0.2,8030.529
979854,193.0,40.0,0.8,981.3571
979863,74.0,50.0,0.6,2544.9011
979871,222.0,40.0,0.4,6853.2534
979913,72.0,30.0,0.1,4811.4976
979936,111.0,30.0,0.9,1232.8685
979946,86.0,40.0,0.5,5623.024
980006,210.0,50.0,0.8,4556.034
980010,139.0,40.0,0.8,835.1594
980014,128.0,40.0,0.9,3089.0566
980017,115.0,20.0,0.6,13419.809
980025,112.0,40.0,0.6,5503.605
980033,198.0,40.0,0.9,3583.5076
980041,114.0,40.0,0.9,5417.823
980045,138.0,50.0,0.9,5405.586
980111,160.0,40.0,0.9,5477.2466
980141,122.0,30.0,0.8,4736.0474
980153,72.0,30.0,0.4,2723.424
980161,185.0,40.0,0.5,2364.2527
